date,account_id,service,team,env,cost_usd
29-06-2025,2.22222E+11,RDS,Data,prod,105.42
30-06-2025,1.11111E+11,Lambda,Core,prod,20.2
30-06-2025,3.33333E+11,EKS,Core,prod,140.93
30-06-2025,1.11111E+11,RDS,Web,prod,90.45
30-06-2025,2.22222E+11,Lambda,Web,prod,35.42
30-06-2025,1.11111E+11,EKS,Data,staging,64.21
30-06-2025,3.33333E+11,Lambda,Core,prod,8.14
01-07-2025,2.22222E+11,S3,Core,prod,96.13
01-07-2025,2.22222E+11,Lambda,Web,prod,21.24
01-07-2025,2.22222E+11,RDS,Core,prod,154.44
01-07-2025,2.22222E+11,S3,Core,prod,60.37
01-07-2025,1.11111E+11,EKS,Data,staging,80.4
01-07-2025,1.11111E+11,Lambda,Web,dev,-10.38
01-07-2025,3.33333E+11,S3,Core,prod,102.7
01-07-2025,2.22222E+11,RDS,Web,dev,64.83
02-07-2025,1.11111E+11,EKS,Data,prod,116.51
02-07-2025,1.11111E+11,RDS,Data,prod,100.13
02-07-2025,1.11111E+11,RDS,Core,dev,19.39
02-07-2025,3.33333E+11,EKS,Web,prod,130.14
02-07-2025,1.11111E+11,S3,Core,staging,50.22
02-07-2025,1.11111E+11,EC2,Core,staging,146.99
03-07-2025,3.33333E+11,S3,Data,prod,72.04
03-07-2025,3.33333E+11,EC2,Data,prod,459.14
03-07-2025,1.11111E+11,RDS,Core,staging,26.76
03-07-2025,1.11111E+11,S3,Web,prod,56.03
03-07-2025,2.22222E+11,Lambda,Data,prod,14.98
03-07-2025,1.11111E+11,EC2,Data,prod,488.68
03-07-2025,3.33333E+11,Lambda,Core,prod,22.9
04-07-2025,2.22222E+11,S3,Web,prod,79.18
04-07-2025,1.11111E+11,EKS,Web,dev,67.58
04-07-2025,1.11111E+11,EKS,Web,prod,188.4
04-07-2025,3.33333E+11,RDS,Core,prod,90.95
04-07-2025,3.33333E+11,EKS,Core,dev,21.34
04-07-2025,3.33333E+11,EC2,Data,prod,244.16
05-07-2025,3.33333E+11,EC2,Core,prod,412.78
05-07-2025,2.22222E+11,Lambda,Web,prod,42.45
05-07-2025,1.11111E+11,Lambda,Data,prod,12.09
05-07-2025,2.22222E+11,S3,Core,prod,80.2
05-07-2025,2.22222E+11,RDS,Web,prod,108.05
05-07-2025,3.33333E+11,RDS,Core,prod,156.84
05-07-2025,2.22222E+11,EC2,Web,dev,150.31
05-07-2025,1.11111E+11,S3,Data,dev,29.74
05-07-2025,3.33333E+11,S3,Core,staging,35.02
05-07-2025,3.33333E+11,Lambda,Web,staging,15.64
06-07-2025,1.11111E+11,Lambda,Core,prod,16.16
06-07-2025,2.22222E+11,Lambda,Data,prod,37.3
06-07-2025,1.11111E+11,S3,Web,prod,90.57
06-07-2025,3.33333E+11,S3,Core,prod,78.16
06-07-2025,3.33333E+11,Lambda,Core,prod,8.21
06-07-2025,1.11111E+11,Lambda,Core,prod,39.79
06-07-2025,3.33333E+11,Lambda,Web,prod,38.29
06-07-2025,2.22222E+11,S3,Web,prod,105.83
06-07-2025,2.22222E+11,EKS,Data,prod,166.76
07-07-2025,1.11111E+11,S3,Core,prod,64.16
07-07-2025,1.11111E+11,Lambda,Web,prod,31.55
07-07-2025,3.33333E+11,Lambda,Core,prod,30.52
07-07-2025,1.11111E+11,EC2,Data,prod,460.44
07-07-2025,2.22222E+11,S3,Web,staging,47.28
07-07-2025,2.22222E+11,RDS,Core,staging,52.32
07-07-2025,2.22222E+11,EKS,Core,prod,79.54
07-07-2025,1.11111E+11,EC2,Data,staging,187.81
08-07-2025,2.22222E+11,EKS,Core,staging,119.37
08-07-2025,1.11111E+11,S3,Core,prod,72.53
08-07-2025,2.22222E+11,Lambda,Data,staging,12.9
08-07-2025,2.22222E+11,S3,Data,prod,75.84
08-07-2025,1.11111E+11,Lambda,Web,staging,-1.96
08-07-2025,3.33333E+11,RDS,Data,prod,95.25
09-07-2025,3.33333E+11,Lambda,Web,prod,22.92
09-07-2025,3.33333E+11,EC2,Web,prod,369.88
09-07-2025,2.22222E+11,EC2,Core,prod,413.28
09-07-2025,2.22222E+11,EC2,Web,prod,331.73
09-07-2025,3.33333E+11,EC2,Core,prod,378.58
09-07-2025,2.22222E+11,RDS,Data,prod,85.97
09-07-2025,2.22222E+11,RDS,Web,dev,49.72
09-07-2025,3.33333E+11,Lambda,Core,prod,25.62
09-07-2025,3.33333E+11,EKS,Core,staging,57.73
09-07-2025,1.11111E+11,S3,Web,dev,30.61
10-07-2025,1.11111E+11,EKS,Data,prod,110.47
10-07-2025,1.11111E+11,S3,Data,prod,81.03
10-07-2025,3.33333E+11,S3,Data,prod,93.89
10-07-2025,2.22222E+11,S3,Web,staging,60.28
10-07-2025,1.11111E+11,EC2,Web,prod,432.28
10-07-2025,2.22222E+11,EC2,Web,staging,162.29
10-07-2025,3.33333E+11,Lambda,Web,dev,-2.96
10-07-2025,2.22222E+11,Lambda,Data,prod,16.79
10-07-2025,1.11111E+11,RDS,Web,dev,27.43
10-07-2025,1.11111E+11,S3,Core,prod,105.16
11-07-2025,2.22222E+11,RDS,Data,staging,98.44
11-07-2025,2.22222E+11,RDS,Web,prod,111.33
11-07-2025,1.11111E+11,S3,Core,prod,88.61
11-07-2025,2.22222E+11,EC2,Data,prod,497.84
11-07-2025,2.22222E+11,Lambda,Core,prod,35.25
11-07-2025,2.22222E+11,S3,Core,prod,54.74
12-07-2025,2.22222E+11,EKS,Data,prod,193.85
12-07-2025,3.33333E+11,EC2,Core,dev,100.04
12-07-2025,2.22222E+11,Lambda,Web,prod,20.8
12-07-2025,1.11111E+11,EC2,Core,prod,343.14
12-07-2025,3.33333E+11,RDS,Core,prod,122.7
12-07-2025,1.11111E+11,Lambda,Web,prod,26.21
12-07-2025,1.11111E+11,EC2,Core,prod,303.05
12-07-2025,1.11111E+11,S3,Web,prod,90.84
12-07-2025,3.33333E+11,Lambda,Web,staging,13.37
13-07-2025,2.22222E+11,Lambda,Data,dev,4.04
13-07-2025,1.11111E+11,RDS,Data,prod,165.72
13-07-2025,2.22222E+11,EC2,Data,staging,224.6
13-07-2025,1.11111E+11,RDS,Data,prod,185.13
13-07-2025,3.33333E+11,RDS,Data,prod,85.34
13-07-2025,3.33333E+11,S3,Web,prod,104.04
13-07-2025,1.11111E+11,EC2,Web,staging,188.24
14-07-2025,1.11111E+11,EKS,Web,staging,91.22
14-07-2025,3.33333E+11,RDS,Data,prod,74.69
14-07-2025,2.22222E+11,RDS,Web,prod,136.78
14-07-2025,3.33333E+11,RDS,Core,prod,174.72
14-07-2025,2.22222E+11,Lambda,Web,prod,33.86
14-07-2025,2.22222E+11,S3,Web,prod,65.44
14-07-2025,2.22222E+11,S3,Core,prod,53.53
14-07-2025,2.22222E+11,EC2,Web,staging,201.49
14-07-2025,3.33333E+11,EKS,Data,prod,181.87
14-07-2025,2.22222E+11,Lambda,Web,prod,31.88
15-07-2025,3.33333E+11,RDS,Data,staging,62.66
15-07-2025,2.22222E+11,RDS,Web,prod,101.17
15-07-2025,1.11111E+11,EC2,Web,prod,414.75
15-07-2025,2.22222E+11,Lambda,Web,dev,2.67
15-07-2025,1.11111E+11,S3,Data,staging,25.74
15-07-2025,3.33333E+11,EKS,Data,staging,108.84
15-07-2025,3.33333E+11,S3,Data,prod,106.53
16-07-2025,3.33333E+11,RDS,Data,staging,81.42
16-07-2025,2.22222E+11,EC2,Web,prod,368.39
16-07-2025,3.33333E+11,RDS,Web,prod,111.05
16-07-2025,1.11111E+11,Lambda,Web,prod,32.44
16-07-2025,2.22222E+11,EC2,Core,prod,488.52
16-07-2025,1.11111E+11,RDS,Data,prod,120.84
16-07-2025,1.11111E+11,Lambda,Web,prod,28.11
16-07-2025,3.33333E+11,EC2,Data,staging,165.54
16-07-2025,2.22222E+11,EC2,Data,prod,538.2
17-07-2025,1.11111E+11,RDS,Data,staging,32.56
17-07-2025,2.22222E+11,S3,Web,prod,83.34
17-07-2025,1.11111E+11,RDS,Core,staging,73.73
17-07-2025,1.11111E+11,EKS,Web,prod,126.93
17-07-2025,2.22222E+11,Lambda,Core,prod,11.28
17-07-2025,2.22222E+11,Lambda,Data,staging,-1.6
17-07-2025,1.11111E+11,EC2,Web,staging,227.44
17-07-2025,1.11111E+11,S3,Web,prod,99.85
17-07-2025,2.22222E+11,Lambda,Core,prod,18.68
18-07-2025,3.33333E+11,Lambda,Core,prod,35.05
18-07-2025,1.11111E+11,EC2,Web,staging,211.85
18-07-2025,3.33333E+11,RDS,Core,prod,78.4
18-07-2025,2.22222E+11,S3,Data,prod,70.28
18-07-2025,2.22222E+11,RDS,Web,prod,129.76
18-07-2025,2.22222E+11,EC2,Data,prod,315.35
19-07-2025,1.11111E+11,EC2,Web,prod,347.67
19-07-2025,1.11111E+11,S3,Web,prod,44.98
19-07-2025,2.22222E+11,RDS,Core,dev,27.33
19-07-2025,2.22222E+11,Lambda,Core,prod,32.31
19-07-2025,2.22222E+11,Lambda,Data,prod,10.33
19-07-2025,1.11111E+11,S3,Core,prod,97.15
19-07-2025,3.33333E+11,EC2,Core,prod,354.89
19-07-2025,1.11111E+11,EKS,Data,prod,146.59
20-07-2025,3.33333E+11,EKS,Web,prod,164.42
20-07-2025,2.22222E+11,S3,Web,staging,47.36
20-07-2025,3.33333E+11,EC2,Data,prod,436.87
20-07-2025,1.11111E+11,EKS,Core,prod,151.16
20-07-2025,3.33333E+11,EKS,Data,prod,169.96
20-07-2025,1.11111E+11,S3,Web,prod,104.07
20-07-2025,2.22222E+11,EKS,Core,staging,58.33
20-07-2025,3.33333E+11,RDS,Data,prod,195.04
20-07-2025,1.11111E+11,EC2,Data,prod,466.3
20-07-2025,2.22222E+11,EKS,Core,prod,68.79
21-07-2025,3.33333E+11,Lambda,Core,prod,22.81
21-07-2025,2.22222E+11,EC2,Data,prod,324.62
21-07-2025,1.11111E+11,RDS,Web,prod,126.85
21-07-2025,3.33333E+11,EKS,Core,prod,144.12
21-07-2025,3.33333E+11,S3,Data,prod,65.45
21-07-2025,2.22222E+11,S3,Web,prod,74.67
21-07-2025,2.22222E+11,Lambda,Data,prod,41.9
21-07-2025,1.11111E+11,S3,Web,staging,39.88
22-07-2025,2.22222E+11,EC2,Web,prod,440
22-07-2025,2.22222E+11,Lambda,Core,staging,15.86
22-07-2025,1.11111E+11,RDS,Data,prod,137.25
22-07-2025,1.11111E+11,Lambda,Data,prod,5.76
22-07-2025,3.33333E+11,EC2,Core,prod,433.83
22-07-2025,1.11111E+11,Lambda,Web,staging,17.89
22-07-2025,1.11111E+11,S3,Data,prod,59.63
22-07-2025,2.22222E+11,Lambda,Web,prod,24.03
22-07-2025,1.11111E+11,RDS,Data,prod,113.73
22-07-2025,3.33333E+11,RDS,Data,staging,44.15
23-07-2025,1.11111E+11,Lambda,Core,prod,17.34
23-07-2025,3.33333E+11,EKS,Core,staging,94.51
23-07-2025,1.11111E+11,RDS,Web,dev,34.75
23-07-2025,1.11111E+11,Lambda,Data,prod,-0.31
23-07-2025,2.22222E+11,EC2,Core,prod,354.67
23-07-2025,3.33333E+11,EKS,Web,prod,190.65
23-07-2025,2.22222E+11,EKS,Data,prod,139.88
23-07-2025,1.11111E+11,S3,Data,prod,32.61
24-07-2025,2.22222E+11,RDS,Data,prod,131.95
24-07-2025,3.33333E+11,S3,Core,prod,61.48
24-07-2025,3.33333E+11,EC2,Core,staging,248.46
24-07-2025,2.22222E+11,EKS,Core,prod,138.15
24-07-2025,3.33333E+11,EKS,Data,dev,44.19
24-07-2025,3.33333E+11,Lambda,Data,prod,20
24-07-2025,2.22222E+11,Lambda,Data,prod,12.71
24-07-2025,2.22222E+11,EKS,Data,prod,143.53
24-07-2025,2.22222E+11,Lambda,Core,prod,24.48
24-07-2025,3.33333E+11,S3,Web,prod,73.3
25-07-2025,3.33333E+11,Lambda,Data,prod,28.93
25-07-2025,1.11111E+11,Lambda,Data,staging,11.51
25-07-2025,1.11111E+11,Lambda,Data,dev,25.65
25-07-2025,1.11111E+11,S3,Web,staging,57.2
25-07-2025,2.22222E+11,EKS,Web,prod,277.67
25-07-2025,3.33333E+11,EC2,Core,prod,414.71
25-07-2025,3.33333E+11,EC2,Web,prod,315.91
25-07-2025,3.33333E+11,RDS,Web,prod,110
25-07-2025,2.22222E+11,Lambda,Core,prod,24.36
26-07-2025,2.22222E+11,Lambda,Web,prod,42.78
26-07-2025,2.22222E+11,RDS,Data,prod,109.79
26-07-2025,3.33333E+11,Lambda,Web,prod,42.54
26-07-2025,3.33333E+11,RDS,Core,prod,69.31
26-07-2025,3.33333E+11,S3,Web,prod,89.54
26-07-2025,2.22222E+11,Lambda,Core,prod,36.37
26-07-2025,1.11111E+11,S3,Web,prod,92.22
26-07-2025,2.22222E+11,RDS,Core,prod,97.69
26-07-2025,2.22222E+11,RDS,Core,staging,60.01
26-07-2025,3.33333E+11,S3,Web,staging,17.96
27-07-2025,2.22222E+11,S3,Data,staging,38.31
27-07-2025,1.11111E+11,EKS,Core,staging,73.97
27-07-2025,1.11111E+11,RDS,Core,dev,13.27
27-07-2025,3.33333E+11,S3,Data,staging,42.63
27-07-2025,2.22222E+11,EKS,Core,staging,115.01
27-07-2025,3.33333E+11,S3,Core,prod,48.78
27-07-2025,2.22222E+11,EC2,Web,prod,396.82
27-07-2025,1.11111E+11,EC2,Core,prod,405.02
27-07-2025,2.22222E+11,RDS,Data,staging,64.34
28-07-2025,1.11111E+11,EKS,Web,staging,85.07
28-07-2025,2.22222E+11,RDS,Core,prod,88.01
28-07-2025,2.22222E+11,EC2,Data,dev,98.62
28-07-2025,2.22222E+11,EKS,Web,prod,110.54
28-07-2025,3.33333E+11,EC2,Core,dev,94.92
28-07-2025,3.33333E+11,RDS,Data,prod,119.04
28-07-2025,3.33333E+11,RDS,Data,prod,124.32
28-07-2025,1.11111E+11,RDS,Web,prod,118.63
28-07-2025,2.22222E+11,S3,Web,staging,44.03
28-07-2025,1.11111E+11,Lambda,Data,staging,-1.07
29-07-2025,2.22222E+11,Lambda,Core,staging,0.44
29-07-2025,1.11111E+11,EC2,Data,prod,374.64
29-07-2025,1.11111E+11,EKS,Data,prod,172.77
29-07-2025,2.22222E+11,RDS,Core,prod,88.82
29-07-2025,3.33333E+11,EC2,Core,dev,120.66
29-07-2025,3.33333E+11,S3,Web,prod,112.22
29-07-2025,3.33333E+11,EC2,Core,staging,191.2
30-07-2025,2.22222E+11,Lambda,Core,dev,3.42
30-07-2025,3.33333E+11,S3,Data,prod,44.93
30-07-2025,3.33333E+11,EC2,Web,prod,301.77
30-07-2025,2.22222E+11,EKS,Web,dev,27.08
30-07-2025,2.22222E+11,RDS,Core,staging,73.57
30-07-2025,2.22222E+11,EC2,Data,prod,323.69
30-07-2025,1.11111E+11,RDS,Data,prod,60.3
31-07-2025,2.22222E+11,S3,Web,prod,94.58
31-07-2025,3.33333E+11,EKS,Core,prod,129.89
31-07-2025,2.22222E+11,S3,Web,prod,39.71
31-07-2025,2.22222E+11,RDS,Core,prod,154.66
31-07-2025,1.11111E+11,Lambda,Web,prod,29.61
31-07-2025,2.22222E+11,EC2,Data,prod,232.11
01-08-2025,1.11111E+11,EKS,Data,prod,152.31
01-08-2025,2.22222E+11,EKS,Web,prod,106.29
01-08-2025,3.33333E+11,EKS,Data,prod,162.16
01-08-2025,3.33333E+11,EC2,Web,prod,398.02
01-08-2025,2.22222E+11,EKS,Core,prod,149.4
01-08-2025,2.22222E+11,RDS,Web,prod,144.1
02-08-2025,3.33333E+11,EC2,Data,prod,551.87
02-08-2025,2.22222E+11,EC2,Data,staging,205.63
02-08-2025,2.22222E+11,S3,Core,prod,123.88
02-08-2025,2.22222E+11,S3,Data,staging,35.18
02-08-2025,1.11111E+11,RDS,Data,prod,110.63
02-08-2025,3.33333E+11,EKS,Web,prod,103.04
03-08-2025,1.11111E+11,EC2,Web,dev,103.08
03-08-2025,1.11111E+11,EKS,Data,prod,154.04
03-08-2025,3.33333E+11,RDS,Data,prod,179.84
03-08-2025,2.22222E+11,EC2,Core,prod,380.85
03-08-2025,2.22222E+11,EC2,Data,prod,443.73
03-08-2025,3.33333E+11,Lambda,Data,dev,14.06
04-08-2025,1.11111E+11,Lambda,Core,dev,5.58
04-08-2025,1.11111E+11,S3,Data,staging,29.82
04-08-2025,2.22222E+11,Lambda,Core,prod,50.18
04-08-2025,3.33333E+11,S3,Core,prod,102.47
04-08-2025,1.11111E+11,RDS,Core,prod,119.54
04-08-2025,1.11111E+11,Lambda,Core,staging,17.54
04-08-2025,1.11111E+11,EC2,Data,prod,374.81
04-08-2025,3.33333E+11,S3,Core,staging,15.8
04-08-2025,2.22222E+11,RDS,Web,staging,83.88
04-08-2025,2.22222E+11,EC2,Web,prod,446.58
05-08-2025,2.22222E+11,S3,Core,prod,115.91
05-08-2025,2.22222E+11,EC2,Core,prod,284.86
05-08-2025,2.22222E+11,S3,Web,prod,106.31
05-08-2025,1.11111E+11,EKS,Core,dev,34.18
05-08-2025,1.11111E+11,S3,Core,staging,16.84
05-08-2025,3.33333E+11,Lambda,Data,staging,18.34
05-08-2025,1.11111E+11,EKS,Core,prod,137.16
06-08-2025,1.11111E+11,Lambda,Data,prod,45.23
06-08-2025,2.22222E+11,S3,Core,prod,106.14
06-08-2025,2.22222E+11,Lambda,Data,prod,34.45
06-08-2025,1.11111E+11,Lambda,Web,prod,24
06-08-2025,1.11111E+11,EKS,Web,dev,22.81
06-08-2025,3.33333E+11,RDS,Data,prod,113.47
06-08-2025,3.33333E+11,S3,Core,prod,108.48
07-08-2025,1.11111E+11,Lambda,Data,staging,26.15
07-08-2025,3.33333E+11,Lambda,Core,prod,27.44
07-08-2025,3.33333E+11,S3,Data,prod,85.71
07-08-2025,1.11111E+11,S3,Web,staging,36.83
07-08-2025,2.22222E+11,EKS,Core,prod,169.65
07-08-2025,1.11111E+11,EC2,Web,prod,372.71
07-08-2025,1.11111E+11,EKS,Data,prod,163.54
07-08-2025,2.22222E+11,EC2,Core,staging,194.17
07-08-2025,3.33333E+11,S3,Core,staging,42.35
07-08-2025,2.22222E+11,Lambda,Core,prod,26.13
08-08-2025,3.33333E+11,EKS,Web,prod,167.38
08-08-2025,2.22222E+11,S3,Web,staging,45.38
08-08-2025,2.22222E+11,S3,Core,prod,65.78
08-08-2025,1.11111E+11,S3,Web,prod,61.07
08-08-2025,1.11111E+11,EKS,Core,prod,125.73
08-08-2025,3.33333E+11,EKS,Core,dev,39.03
08-08-2025,1.11111E+11,S3,Web,prod,48.3
09-08-2025,2.22222E+11,S3,Data,staging,54.12
09-08-2025,3.33333E+11,RDS,Data,prod,162.03
09-08-2025,1.11111E+11,EC2,Web,prod,397.59
09-08-2025,2.22222E+11,S3,Core,staging,46.7
09-08-2025,2.22222E+11,EKS,Core,staging,85.75
09-08-2025,1.11111E+11,RDS,Web,prod,128.13
09-08-2025,3.33333E+11,Lambda,Core,prod,26.7
09-08-2025,3.33333E+11,S3,Core,prod,69.48
09-08-2025,3.33333E+11,EKS,Core,prod,222.61
10-08-2025,2.22222E+11,EC2,Web,prod,338.9
10-08-2025,1.11111E+11,S3,Data,prod,55.67
10-08-2025,1.11111E+11,Lambda,Core,dev,-3.03
10-08-2025,1.11111E+11,EKS,Core,prod,185.05
10-08-2025,2.22222E+11,Lambda,Core,prod,26.16
10-08-2025,2.22222E+11,EKS,Web,staging,80.01
10-08-2025,2.22222E+11,EKS,Core,prod,179.62
10-08-2025,1.11111E+11,EKS,Core,prod,98.4
10-08-2025,2.22222E+11,S3,Web,dev,45.7
11-08-2025,2.22222E+11,RDS,Core,staging,61.24
11-08-2025,3.33333E+11,Lambda,Core,dev,15.78
11-08-2025,2.22222E+11,S3,Web,prod,100.79
11-08-2025,2.22222E+11,EKS,Web,prod,163.95
11-08-2025,3.33333E+11,EC2,Data,dev,87.87
11-08-2025,2.22222E+11,Lambda,Core,prod,29.88
12-08-2025,3.33333E+11,Lambda,Web,prod,19.88
12-08-2025,1.11111E+11,EC2,Web,dev,142.05
12-08-2025,3.33333E+11,EC2,Web,dev,114.92
12-08-2025,3.33333E+11,RDS,Core,prod,145.53
12-08-2025,2.22222E+11,EKS,Web,prod,110.68
12-08-2025,2.22222E+11,S3,Web,prod,59.63
12-08-2025,1.11111E+11,Lambda,Web,staging,23.03
12-08-2025,1.11111E+11,RDS,Core,prod,177.61
13-08-2025,3.33333E+11,Lambda,Web,prod,41.18
13-08-2025,3.33333E+11,S3,Data,prod,66.88
13-08-2025,2.22222E+11,Lambda,Web,prod,18.42
13-08-2025,1.11111E+11,EC2,Data,prod,457.44
13-08-2025,2.22222E+11,Lambda,Web,staging,17.22
13-08-2025,2.22222E+11,Lambda,Web,staging,19.3
13-08-2025,2.22222E+11,EKS,Web,prod,95.83
13-08-2025,3.33333E+11,EC2,Core,dev,127.85
13-08-2025,2.22222E+11,EC2,Core,prod,412.58
14-08-2025,2.22222E+11,EC2,Core,prod,341.53
14-08-2025,1.11111E+11,S3,Data,prod,49.84
14-08-2025,1.11111E+11,Lambda,Web,prod,31.31
14-08-2025,2.22222E+11,Lambda,Core,prod,26.36
14-08-2025,2.22222E+11,EKS,Web,prod,158.11
14-08-2025,2.22222E+11,S3,Core,prod,70.75
14-08-2025,1.11111E+11,Lambda,Web,prod,40.54
15-08-2025,2.22222E+11,RDS,Data,prod,113.98
15-08-2025,3.33333E+11,Lambda,Web,prod,42.32
15-08-2025,2.22222E+11,Lambda,Core,dev,19.21
15-08-2025,2.22222E+11,S3,Data,prod,65.93
15-08-2025,2.22222E+11,RDS,Core,prod,104.53
15-08-2025,2.22222E+11,EKS,Core,prod,150.15
15-08-2025,1.11111E+11,Lambda,Data,prod,16.6
15-08-2025,1.11111E+11,S3,Core,prod,62.2
15-08-2025,1.11111E+11,RDS,Web,prod,112.11
15-08-2025,2.22222E+11,RDS,Core,prod,99.96
16-08-2025,3.33333E+11,RDS,Data,prod,159.55
16-08-2025,2.22222E+11,Lambda,Core,prod,39.09
16-08-2025,1.11111E+11,EC2,Data,dev,141.79
16-08-2025,1.11111E+11,EKS,Data,prod,189.88
16-08-2025,3.33333E+11,Lambda,Web,prod,34.02
16-08-2025,3.33333E+11,RDS,Data,dev,49.23
17-08-2025,3.33333E+11,S3,Web,staging,30.97
17-08-2025,2.22222E+11,RDS,Web,prod,123.67
17-08-2025,2.22222E+11,EC2,Core,staging,179.63
17-08-2025,1.11111E+11,RDS,Core,prod,102.28
17-08-2025,1.11111E+11,EKS,Data,prod,141.58
17-08-2025,1.11111E+11,Lambda,Web,prod,8.75
17-08-2025,3.33333E+11,S3,Data,prod,93.97
17-08-2025,1.11111E+11,Lambda,Data,staging,-0.12
17-08-2025,1.11111E+11,Lambda,Data,prod,27.18
17-08-2025,2.22222E+11,Lambda,Web,prod,19.41
18-08-2025,3.33333E+11,RDS,Data,prod,100.03
18-08-2025,2.22222E+11,RDS,Data,prod,105.49
18-08-2025,2.22222E+11,RDS,Data,prod,120.52
18-08-2025,2.22222E+11,Lambda,Core,prod,16.64
18-08-2025,2.22222E+11,EKS,Data,prod,104.91
18-08-2025,3.33333E+11,EKS,Web,dev,87.32
19-08-2025,3.33333E+11,Lambda,Core,prod,31.5
19-08-2025,2.22222E+11,EKS,Web,dev,11.16
19-08-2025,1.11111E+11,Lambda,Data,prod,31.51
19-08-2025,2.22222E+11,RDS,Data,prod,97.7
19-08-2025,2.22222E+11,Lambda,Core,prod,4.57
19-08-2025,2.22222E+11,RDS,Web,prod,111.35
19-08-2025,2.22222E+11,Lambda,Data,prod,11.34
20-08-2025,1.11111E+11,EC2,Core,prod,409.48
20-08-2025,2.22222E+11,EKS,Core,staging,76.2
20-08-2025,2.22222E+11,EKS,Core,prod,142.09
20-08-2025,3.33333E+11,S3,Core,prod,94.75
20-08-2025,2.22222E+11,EKS,Core,prod,144.76
20-08-2025,2.22222E+11,Lambda,Data,prod,10.3
20-08-2025,2.22222E+11,EKS,Web,staging,93.94
20-08-2025,2.22222E+11,Lambda,Web,prod,31.8
20-08-2025,2.22222E+11,S3,Web,prod,86.5
21-08-2025,2.22222E+11,S3,Data,prod,105.99
21-08-2025,2.22222E+11,RDS,Data,prod,128.07
21-08-2025,2.22222E+11,EC2,Data,prod,398.77
21-08-2025,3.33333E+11,EC2,Web,prod,398.9
21-08-2025,3.33333E+11,S3,Core,prod,70.9
21-08-2025,1.11111E+11,Lambda,Data,dev,13.04
21-08-2025,3.33333E+11,RDS,Data,staging,57.5
21-08-2025,3.33333E+11,RDS,Core,prod,117.71
22-08-2025,1.11111E+11,EC2,Core,prod,335.83
22-08-2025,2.22222E+11,EKS,Data,prod,80.44
22-08-2025,1.11111E+11,EC2,Core,prod,282.55
22-08-2025,1.11111E+11,S3,Web,prod,133.06
22-08-2025,3.33333E+11,Lambda,Web,prod,15.53
22-08-2025,1.11111E+11,EKS,Data,dev,46.67
22-08-2025,1.11111E+11,S3,Core,prod,69.3
22-08-2025,2.22222E+11,RDS,Core,staging,63.39
23-08-2025,3.33333E+11,RDS,Core,staging,52.61
23-08-2025,1.11111E+11,EC2,Core,prod,357.9
23-08-2025,3.33333E+11,S3,Web,prod,73.65
23-08-2025,1.11111E+11,S3,Core,dev,27.41
23-08-2025,2.22222E+11,EC2,Core,prod,402.91
23-08-2025,2.22222E+11,EKS,Core,prod,156.76
23-08-2025,1.11111E+11,Lambda,Web,prod,37.82
23-08-2025,1.11111E+11,RDS,Core,prod,153.83
23-08-2025,3.33333E+11,EC2,Core,staging,166.06
23-08-2025,3.33333E+11,S3,Web,dev,30.89
24-08-2025,3.33333E+11,RDS,Core,prod,145.22
24-08-2025,3.33333E+11,RDS,Web,prod,96.49
24-08-2025,1.11111E+11,Lambda,Web,prod,9.2
24-08-2025,3.33333E+11,Lambda,Core,prod,13.93
24-08-2025,3.33333E+11,EC2,Web,prod,334.1
24-08-2025,1.11111E+11,RDS,Core,dev,42.7
24-08-2025,3.33333E+11,EC2,Web,prod,360.58
25-08-2025,3.33333E+11,EKS,Data,staging,106.68
25-08-2025,1.11111E+11,EKS,Web,dev,51.67
25-08-2025,1.11111E+11,RDS,Data,prod,114.53
25-08-2025,3.33333E+11,S3,Data,prod,49.09
25-08-2025,2.22222E+11,EC2,Data,prod,271.98
25-08-2025,1.11111E+11,EKS,Data,staging,91.38
25-08-2025,3.33333E+11,EC2,Core,prod,354.86
26-08-2025,2.22222E+11,RDS,Data,prod,115.79
26-08-2025,2.22222E+11,EKS,Core,prod,168.32
26-08-2025,2.22222E+11,EKS,Core,staging,59.64
26-08-2025,2.22222E+11,RDS,Core,prod,120.26
26-08-2025,3.33333E+11,EKS,Web,prod,158.26
26-08-2025,2.22222E+11,Lambda,Web,staging,7.9
27-08-2025,1.11111E+11,EKS,Data,staging,92.12
27-08-2025,1.11111E+11,S3,Core,prod,80.21
27-08-2025,1.11111E+11,RDS,Core,prod,164.41
27-08-2025,2.22222E+11,EC2,Core,staging,228.62
27-08-2025,3.33333E+11,EKS,Data,staging,72.04
27-08-2025,3.33333E+11,Lambda,Data,staging,8.81
28-08-2025,2.22222E+11,EKS,Web,prod,186.02
28-08-2025,2.22222E+11,EKS,Web,prod,150.41
28-08-2025,2.22222E+11,EC2,Core,prod,339.1
28-08-2025,2.22222E+11,S3,Web,dev,16.73
28-08-2025,1.11111E+11,EC2,Web,prod,468.12
28-08-2025,1.11111E+11,EKS,Web,prod,172.02
28-08-2025,1.11111E+11,EKS,Web,staging,67.27
28-08-2025,1.11111E+11,RDS,Web,prod,77.81
28-08-2025,1.11111E+11,Lambda,Data,staging,28.78
29-08-2025,2.22222E+11,EKS,Data,prod,134.77
29-08-2025,3.33333E+11,RDS,Web,prod,139.1
29-08-2025,1.11111E+11,EKS,Core,prod,178.17
